TABLE;CODE;PAC1;PAC2;VOLTAGE;PHASES;SEC_PHASES;VOLTAGE_TYPE;FEEDER;TRANSFORMER_TYPE
UCBT;13620555;13806360PE;;;AN;;BT;BRBBB-FC;
UCBT;2000088874;13799080PE;;;AN;;BT;BRBBB-FC;
UCBT;17704796;5074729PE;;;AN;;BT;BRBBB-FC;
UCBT;17702670;16166549PE;;;AN;;BT;BRBBB-FC;
UCBT;2000130786;16165804PE;;;AN;;BT;BRBBB-FC;
UCBT;2000510866;15373654PE;;;AN;;BT;BRBBB-FC;
UCBT;11211976;13805265PE;;;AN;;BT;BRBBB-FC;
UCBT;2000510782;15093246PE;;;AN;;BT;BRBBB-FC;
UCBT;2000510504;16169477PE;;;AN;;BT;BRBBB-FC;
UCBT;96716273;16165867PE;;;AN;;BT;BRBBB-FC;
UCBT;2000452393;16167742PE;;;AN;;BT;BRBBB-FC;
UCBT;13633398;13806353PE;;;AN;;BT;BRBBB-FC;
UCBT;16812056;13808413PE;;;AN;;BT;BRBBB-FC;
UCBT;16818127;13808331PE;;;AN;;BT;BRBBB-FC;
UCBT;11214495;16480476PE;;;AN;;BT;BRBBB-FC;
UCBT;2000511061;15373691PE;;;AN;;BT;BRBBB-FC;
UCBT;2000152522;16166771PE;;;AN;;BT;BRBBB-FC;
UCBT;10922445;16256952PE;;;AN;;BT;BRBBB-FC;
UCBT;2000510827;15373646PE;;;AN;;BT;BRBBB-FC;
UCBT;14504125;13807887PE;;;AN;;BT;BRBBB-FC;
UCBT;96707061;13799803PE;;;AN;;BT;BRBBB-FC;
UCBT;20199083;5005700PE;;;AN;;BT;BRBBB-FC;
UCBT;90846361;13798841PE;;;AN;;BT;BRBBB-FC;
UCBT;2000091915;14916910PE;;;AN;;BT;BRBBB-FC;
UCBT;2000393717;14112142PE;;;AN;;BT;BRBBB-FC;
UCBT;13952809;13807305PE;;;AN;;BT;BRBBB-FC;
UCBT;102583329;13800153PE;;;AN;;BT;BRBBB-FC;
UCBT;101027520;17523858PE;;;AN;;BT;BRBBB-FC;
UCBT;2000188412;13802901PE;;;AN;;BT;BRBBB-FC;
UCBT;2000131226;13802623PE;;;AN;;BT;BRBBB-FC;
UCBT;17133721;5074826PE;;;AN;;BT;BRBBB-FC;
UCBT;10918308;13804542PE;;;AN;;BT;BRBBB-FC;
UCBT;2000454699;16167748PE;;;AN;;BT;BRBBB-FC;
UCBT;18290227;13797521PE;;;AN;;BT;BRBBB-FC;
UCBT;86597195;13798438PE;;;AN;;BT;BRBBB-FC;
UCBT;96689578;13799816PE;;;AN;;BT;BRBBB-FC;
UCBT;96488890;5074939PE;;;AN;;BT;BRBBB-FC;
UCBT;14631470;16165076PE;;;AN;;BT;BRBBB-FC;
UCBT;105721420;16167201PE;;;ABCN;;BT;BRBBB-FC;
UCBT;17323113;13809042PE;;;AN;;BT;BRBBB-FC;
UCBT;102538714;16414338PE;;;AN;;BT;BRBBB-FC;
UCBT;2000398253;15038624PE;;;AN;;BT;BRBBB-FC;
UCBT;104739350;13800683PE;;;AN;;BT;BRBBB-FC;
UCBT;2000493976;15042665PE;;;AN;;BT;BRBBB-FC;
UCBT;17322478;13809053PE;;;AN;;BT;BRBBB-FC;
UCBT;2000563817;16538930PE;;;AN;;BT;BRBBB-FC;
UCBT;2000481884;16298239PE;;;AN;;BT;BRBBB-FC;
UCBT;102539613;13800180PE;;;AN;;BT;BRBBB-FC;
UCBT;2000083048;13799124PE;;;AN;;BT;BRBBB-FC;
UCBT;2000130644;16525595PE;;;AN;;BT;BRBBB-FC;
UCBT;14504990;13807879PE;;;AN;;BT;BRBBB-FC;
UCBT;16279188;16166151PE;;;AN;;BT;BRBBB-FC;
UCBT;20418990;13798258PE;;;AN;;BT;BRBBB-FC;
UCBT;2000510898;15373671PE;;;AN;;BT;BRBBB-FC;
UCBT;14790713;13807737PE;;;AN;;BT;BRBBB-FC;
UCBT;2000215081;13804279PE;;;AN;;BT;BRBBB-FC;
UCBT;92235831;16164991PE;;;AN;;BT;BRBBB-FC;
UCBT;91403994;16168399PE;;;AN;;BT;BRBBB-FC;
UCBT;2000334116;14115025PE;;;AN;;BT;BRBBB-FC;
UCBT;90826182;16351407PE;;;AN;;BT;BRBBB-FC;
UCBT;13270570;13806135PE;;;AN;;BT;BRBBB-FC;
UCBT;2000491729;16167818PE;;;AN;;BT;BRBBB-FC;
UCBT;2000343108;15068672PE;;;AN;;BT;BRBBB-FC;
UCBT;2000152578;13802511PE;;;AN;;BT;BRBBB-FC;
UCBT;2000088021;16508967PE;;;AN;;BT;BRBBB-FC;
UCBT;2000116009;16514090PE;;;AN;;BT;BRBBB-FC;
UCBT;2000333937;14020486PE;;;AN;;BT;BRBBB-FC;
UCBT;2000088160;16508984PE;;;AN;;BT;BRBBB-FC;
UCBT;10545404;16256982PE;;;AN;;BT;BRBBB-FC;
UCBT;2000088388;13799083PE;;;AN;;BT;BRBBB-FC;
UCBT;2000381188;14272014PE;;;AN;;BT;BRBBB-FC;
UCBT;17061496;5074823PE;;;AN;;BT;BRBBB-FC;
UCBT;2000500160;16167861PE;;;AN;;BT;BRBBB-FC;
UCBT;96679939;13799531PE;;;AN;;BT;BRBBB-FC;
UCBT;97037744;13799760PE;;;AN;;BT;BRBBB-FC;
UCBT;90846400;16351414PE;;;AN;;BT;BRBBB-FC;
UCBT;2000397961;15035265PE;;;AN;;BT;BRBBB-FC;
UCBT;88026179;16165910PE;;;AN;;BT;BRBBB-FC;
UCBT;2000510761;16167877PE;;;AN;;BT;BRBBB-FC;
UCBT;16816078;13808371PE;;;AN;;BT;BRBBB-FC;
UCBT;2000130619;16525594PE;;;AN;;BT;BRBBB-FC;
UCBT;96716303;13799794PE;;;AN;;BT;BRBBB-FC;
UCBT;18327082;5074660PE;;;AN;;BT;BRBBB-FC;
UCBT;102514297;13800225PE;;;AN;;BT;BRBBB-FC;
UCBT;102026217;13800282PE;;;AN;;BT;BRBBB-FC;
UCBT;92447537;16256880PE;;;AN;;BT;BRBBB-FC;
UCBT;23388502;5074706PE;;;AN;;BT;BRBBB-FC;
UCBT;10916119;13804626PE;;;AN;;BT;BRBBB-FC;
UCBT;96488785;13799605PE;;;AN;;BT;BRBBB-FC;
UCBT;16817635;13808340PE;;;AN;;BT;BRBBB-FC;
UCBT;2000432978;14221405PE;;;ABN;;BT;BRBBB-FC;
UCBT;14377735;13807579PE;;;AN;;BT;BRBBB-FC;
UCBT;2000211750;13803100PE;;;AN;;BT;BRBBB-FC;
UCBT;14422129;5074962PE;;;AN;;BT;BRBBB-FC;
UCBT;96689560;13799817PE;;;AN;;BT;BRBBB-FC;
UCBT;16152048;13801169PE;;;AN;;BT;BRBBB-FC;
UCBT;96088604;13799675PE;;;AN;;BT;BRBBB-FC;
UCBT;13006938;13806259PE;;;AN;;BT;BRBBB-FC;
UCBT;96680783;13799905PE;;;AN;;BT;BRBBB-FC;
UCBT;16272337;13801136PE;;;AN;;BT;BRBBB-FC;
UCBT;16924431;13808610PE;;;ABN;;BT;BRBBB-FC;
UCBT;11216170;16480507PE;;;AN;;BT;BRBBB-FC;
UCBT;11212727;13805251PE;;;AN;;BT;BRBBB-FC;
UCBT;96681496;13799880PE;;;AN;;BT;BRBBB-FC;
UCBT;2000225356;13804179PE;;;AN;;BT;BRBBB-FC;
UCBT;16272817;13801133PE;;;AN;;BT;BRBBB-FC;
UCBT;2000131008;16511127PE;;;AN;;BT;BRBBB-FC;
UCBT;95546650;16256868PE;;;AN;;BT;BRBBB-FC;
UCBT;102539095;16256986PE;;;AN;;BT;BRBBB-FC;
UCBT;16781118;16166993PE;;;AN;;BT;BRBBB-FC;
UCBT;2000510846;16167885PE;;;AN;;BT;BRBBB-FC;
UCBT;2000170784;13802683PE;;;AN;;BT;BRBBB-FC;
UCBT;11213570;5005729PE;;;AN;;BT;BRBBB-FC;
UCBT;104451640;13800722PE;;;AN;;BT;BRBBB-FC;
UCBT;15927402;16165719PE;;;AN;;BT;BRBBB-FC;
UCBT;14861980;16165090PE;;;AN;;BT;BRBBB-FC;
UCBT;90758829;13798398PE;;;AN;;BT;BRBBB-FC;
UCBT;14499660;13807906PE;;;AN;;BT;BRBBB-FC;
UCBT;102538994;16256984PE;;;AN;;BT;BRBBB-FC;
UCBT;2000152472;13802519PE;;;AN;;BT;BRBBB-FC;
UCBT;19056210;13797773PE;;;AN;;BT;BRBBB-FC;
UCBT;103199000;13800593PE;;;AN;;BT;BRBBB-FC;
UCBT;14496076;13807517PE;;;AN;;BT;BRBBB-FC;
UCBT;14826963;13807728PE;;;AN;;BT;BRBBB-FC;
UCBT;2000482177;16494798PE;;;AN;;BT;BRBBB-FC;
UCBT;2000482285;16167814PE;;;AN;;BT;BRBBB-FC;
UCBT;2000431768;14115307PE;;;AN;;BT;BRBBB-FC;
UCBT;2000088832;16166505PE;;;AN;;BT;BRBBB-FC;
UCBT;16991163;16394799PE;;;AN;;BT;BRBBB-FC;
UCBT;14790675;13807739PE;;;AN;;BT;BRBBB-FC;
UCBT;13951918;13806928PE;;;AN;;BT;BRBBB-FC;
UCBT;2000083260;16506414PE;;;AN;;BT;BRBBB-FC;
UCBT;2000131101;10240393PE;;;AN;;BT;BRBBB-FC;
UCBT;17956787;16385882PE;;;AN;;BT;BRBBB-FC;
UCBT;17322419;13809054PE;;;AN;;BT;BRBBB-FC;
UCBT;13255032;13806154PE;;;AN;;BT;BRBBB-FC;
UCBT;103194024;13982191PE;;;AN;;BT;BRBBB-FC;
UCBT;2000088859;13799081PE;;;AN;;BT;BRBBB-FC;
UCBT;2000279211;16167118PE;;;AN;;BT;BRBBB-FC;
UCBT;11159788;16436462PE;;;AN;;BT;BRBBB-FC;
UCBT;102741110;13800127PE;;;AN;;BT;BRBBB-FC;
UCBT;17645960;14146029PE;;;AN;;BT;BRBBB-FC;
UCBT;96958501;13799770PE;;;AN;;BT;BRBBB-FC;
UCBT;13006385;13806261PE;;;AN;;BT;BRBBB-FC;
UCBT;2000481678;15199687PE;;;AN;;BT;BRBBB-FC;
UCBT;12448961;13805758PE;;;AN;;BT;BRBBB-FC;
UCBT;15934620;16165326PE;;;AN;;BT;BRBBB-FC;
UCBT;2000334070;14020478PE;;;AN;;BT;BRBBB-FC;
UCBT;2000481733;15199731PE;;;AN;;BT;BRBBB-FC;
UCBT;2000202268;13802828PE;;;AN;;BT;BRBBB-FC;
UCBT;90846744;16351416PE;;;AN;;BT;BRBBB-FC;
UCBT;102540042;16169361PE;;;AN;;BT;BRBBB-FC;
UCBT;13448450;13806430PE;;;AN;;BT;BRBBB-FC;
UCBT;16812404;13808395PE;;;AN;;BT;BRBBB-FC;
UCBT;13937427;13807039PE;;;ABN;;BT;BRBBB-FC;
UCBT;2000186508;13802911PE;;;AN;;BT;BRBBB-FC;
UCBT;2000120256;16515149PE;;;AN;;BT;BRBBB-FC;
UCBT;17904264;13797221PE;;;AN;;BT;BRBBB-FC;
UCBT;15927410;13800926PE;;;AN;;BT;BRBBB-FC;
UCBT;14495185;5074962PE;;;AN;;BT;BRBBB-FC;
UCBT;14495835;5074962PE;;;AN;;BT;BRBBB-FC;
UCBT;2000151789;13802539PE;;;AN;;BT;BRBBB-FC;
UCBT;2000153432;12612092PE;;;AN;;BT;BRBBB-FC;
UCBT;2000087826;16166838PE;;;ABN;;BT;BRBBB-FC;
UCBT;90847767;13798813PE;;;AN;;BT;BRBBB-FC;
UCBT;108900253;13801891PE;;;AN;;BT;BRBBB-FC;
UCBT;36227761;16166460PE;;;AN;;BT;BRBBB-FC;
UCBT;96138431;16165550PE;;;AN;;BT;BRBBB-FC;
UCBT;2000185517;13802921PE;;;AN;;BT;BRBBB-FC;
UCBT;20198621;13798311PE;;;AN;;BT;BRBBB-FC;
UCBT;5493048;16419038PE;;;ABN;;BT;BRBBB-FC;
UCBT;96688997;13799828PE;;;AN;;BT;BRBBB-FC;
UCBT;11473377;13805482PE;;;AN;;BT;BRBBB-FC;
UCBT;17700316;13797295PE;;;AN;;BT;BRBBB-FC;
UCBT;12513275;13805730PE;;;AN;;BT;BRBBB-FC;
UCBT;96088787;16168449PE;;;AN;;BT;BRBBB-FC;
UCBT;2000088310;13799085PE;;;AN;;BT;BRBBB-FC;
UCBT;91400480;16164907PE;;;AN;;BT;BRBBB-FC;
UCBT;10546630;13804397PE;;;AN;;BT;BRBBB-FC;
UCBT;16279005;13801121PE;;;AN;;BT;BRBBB-FC;
UCBT;16812420;13808393PE;;;AN;;BT;BRBBB-FC;
UCBT;10922682;16320460PE;;;AN;;BT;BRBBB-FC;
UCBT;102539478;13800185PE;;;AN;;BT;BRBBB-FC;
UCBT;2000082560;13799145PE;;;AN;;BT;BRBBB-FC;
UCBT;96715994;13799797PE;;;AN;;BT;BRBBB-FC;
UCBT;17434187;13808957PE;;;AN;;BT;BRBBB-FC;
UCBT;102539060;13800194PE;;;AN;;BT;BRBBB-FC;
UCBT;17914030;16166506PE;;;AN;;BT;BRBBB-FC;
UCBT;2000463175;16167762PE;;;AN;;BT;BRBBB-FC;
UCBT;2000510944;15093268PE;;;AN;;BT;BRBBB-FC;
UCBT;16086525;13801205PE;;;ABCN;;BT;BRBBB-FC;
UCBT;102740696;13800133PE;;;AN;;BT;BRBBB-FC;
UCBT;17321439;13809068PE;;;AN;;BT;BRBBB-FC;
UCBT;17321048;13809074PE;;;AN;;BT;BRBBB-FC;
UCBT;14041060;13807182PE;;;AN;;BT;BRBBB-FC;
UCBT;2000417995;14114971PE;;;AN;;BT;BRBBB-FC;
UCBT;19048985;13797387PE;;;AN;;BT;BRBBB-FC;
UCBT;15013958;5005741PE;;;ABCN;;BT;BRBBB-FC;
UCBT;10918251;13804545PE;;;AN;;BT;BRBBB-FC;
UCBT;17321676;5005727PE;;;AN;;BT;BRBBB-FC;
UCBT;96687893;13799848PE;;;AN;;BT;BRBBB-FC;
UCBT;14861572;16168357PE;;;AN;;BT;BRBBB-FC;
UCBT;2000385373;14194242PE;;;AN;;BT;BRBBB-FC;
UCBT;2000342690;13990500PE;;;AN;;BT;BRBBB-FC;
UCBT;102538684;16414336PE;;;AN;;BT;BRBBB-FC;
UCBT;96681569;13799877PE;;;AN;;BT;BRBBB-FC;
UCBT;2000482273;15199704PE;;;AN;;BT;BRBBB-FC;
UCBT;96681860;13799865PE;;;AN;;BT;BRBBB-FC;
UCBT;16959936;5074679PE;;;AN;;BT;BRBBB-FC;
UCBT;2000463826;14898666PE;;;AN;;BT;BRBBB-FC;
UCBT;103157366;13800623PE;;;AN;;BT;BRBBB-FC;
UCBT;11128262;5005737PE;;;AN;;BT;BRBBB-FC;
UCBT;20195673;13798329PE;;;AN;;BT;BRBBB-FC;
UCBT;2000398257;15038625PE;;;AN;;BT;BRBBB-FC;
UCBT;16279340;5074972PE;;;AN;;BT;BRBBB-FC;
UCBT;102539664;13800177PE;;;AN;;BT;BRBBB-FC;
UCBT;17655337;16166277PE;;;AN;;BT;BRBBB-FC;
UCBT;10545382;5074976PE;;;AN;;BT;BRBBB-FC;
UCBT;18448580;5074843PE;;;AN;;BT;BRBBB-FC;
UCBT;2000203571;16164574PE;;;AN;;BT;BRBBB-FC;
UCBT;14426710;16434499PE;;;AN;;BT;BRBBB-FC;
UCBT;2000525992;16536189PE;;;AN;;BT;BRBBB-FC;
UCBT;102539028;13800196PE;;;AN;;BT;BRBBB-FC;
UCBT;2000352387;16240953PE;;;AN;;BT;BRBBB-FC;
UCBT;20194081;16168555PE;;;AN;;BT;BRBBB-FC;
UCBT;2000082605;13799144PE;;;AN;;BT;BRBBB-FC;
UCBT;2000323726;13802347PE;;;AN;;BT;BRBBB-FC;
UCBT;95527523;13799447PE;;;AN;;BT;BRBBB-FC;
UCBT;17406523;13808999PE;;;AN;;BT;BRBBB-FC;
UCBT;17610244;16165902PE;;;AN;;BT;BRBBB-FC;
UCBT;16437166;16477942PE;;;ABCN;;BT;BRBBB-FC;
UCBT;96688032;5005715PE;;;AN;;BT;BRBBB-FC;
UCBT;17911422;5074581PE;;;AN;;BT;BRBBB-FC;
UCBT;11211275;13805281PE;;;AN;;BT;BRBBB-FC;
UCBT;13944610;13806984PE;;;AN;;BT;BRBBB-FC;
UCBT;102539494;13800184PE;;;AN;;BT;BRBBB-FC;
UCBT;2000511110;15093258PE;;;AN;;BT;BRBBB-FC;
UCBT;2000352306;16241609PE;;;AN;;BT;BRBBB-FC;
UCBT;13081972;14139415PE;;;AN;;BT;BRBBB-FC;
UCBT;16087360;16494662PE;;;AN;;BT;BRBBB-FC;
UCBT;102869095;13800480PE;;;AN;;BT;BRBBB-FC;
UCBT;11216080;16480505PE;;;AN;;BT;BRBBB-FC;
UCBT;96137680;13799641PE;;;AN;;BT;BRBBB-FC;
UCBT;15921315;13800939PE;;;AN;;BT;BRBBB-FC;
UCBT;2000482577;15199667PE;;;AN;;BT;BRBBB-FC;
UCBT;10546230;13804398PE;;;AN;;BT;BRBBB-FC;
UCBT;2000528625;17018464PE;;;AN;;BT;BRBBB-FC;
UCBT;2000187676;16167357PE;;;AN;;BT;BRBBB-FC;
UCBT;16818780;13808321PE;;;AN;;BT;BRBBB-FC;
UCBT;17707140;13797277PE;;;AN;;BT;BRBBB-FC;
UCBT;2000152341;16165842PE;;;AN;;BT;BRBBB-FC;
UCBT;14496173;13807514PE;;;AN;;BT;BRBBB-FC;
UCBT;16700770;13808227PE;;;AN;;BT;BRBBB-FC;
UCBT;2000843182;17404684PE;;;ABCN;;BT;BRBBB-FC;
UCBT;2000093791;16517482PE;;;AN;;BT;BRBBB-FC;
UCBT;2000012287;13802330PE;;;ABN;;BT;BRBBB-FC;
UCBT;102537505;16166985PE;;;AN;;BT;BRBBB-FC;
UCBT;2000459793;14226543PE;;;AN;;BT;BRBBB-FC;
UCBT;16279161;13985208PE;;;AN;;BT;BRBBB-FC;
UCBT;96678215;13799566PE;;;AN;;BT;BRBBB-FC;
UCBT;2000494110;15042676PE;;;AN;;BT;BRBBB-FC;
UCBT;2000510746;15093253PE;;;AN;;BT;BRBBB-FC;
UCBT;105337060;13801347PE;;;AN;;BT;BRBBB-FC;
UCBT;17132490;13808849PE;;;AN;;BT;BRBBB-FC;
UCBT;94950066;13799508PE;;;AN;;BT;BRBBB-FC;
UCBT;96678320;5074885PE;;;AN;;BT;BRBBB-FC;
UCBT;109637092;13802067PE;;;AN;;BT;BRBBB-FC;
UCBT;95546277;13799416PE;;;AN;;BT;BRBBB-FC;
UCBT;2000481807;16298231PE;;;AN;;BT;BRBBB-FC;
UCBT;2000218640;13804246PE;;;AN;;BT;BRBBB-FC;
UCBT;95518079;16240557PE;;;AN;;BT;BRBBB-FC;
UCBT;10914612;13804667PE;;;AN;;BT;BRBBB-FC;
UCBT;103268575;13800567PE;;;AN;;BT;BRBBB-FC;
UCBT;12810946;16416232PE;;;AN;;BT;BRBBB-FC;
UCBT;96678347;13799559PE;;;AN;;BT;BRBBB-FC;
UCBT;2000224916;14277908PE;;;AN;;BT;BRBBB-FC;
UCBT;2000510680;15093249PE;;;AN;;BT;BRBBB-FC;
UCBT;13006105;13806267PE;;;AN;;BT;BRBBB-FC;
UCBT;2000514770;15374476PE;;;AN;;BT;BRBBB-FC;
UCBT;16812374;16166011PE;;;AN;;BT;BRBBB-FC;
UCBT;2000525592;15757730PE;;;AN;;BT;BRBBB-FC;
UCBT;17630709;5005666PE;;;AN;;BT;BRBBB-FC;
UCBT;2000130841;16511100PE;;;AN;;BT;BRBBB-FC;
UCBT;20197986;13798317PE;;;AN;;BT;BRBBB-FC;
UCBT;11214525;13805234PE;;;AN;;BT;BRBBB-FC;
UCBT;16279609;13801092PE;;;AN;;BT;BRBBB-FC;
UCBT;16812218;13808408PE;;;AN;;BT;BRBBB-FC;
UCBT;2000532845;15535884PE;;;AN;;BT;BRBBB-FC;
UCBT;96687168;13799856PE;;;AN;;BT;BRBBB-FC;
UCBT;2000082708;13799134PE;;;AN;;BT;BRBBB-FC;
UCBT;2000510914;15373663PE;;;AN;;BT;BRBBB-FC;
UCBT;2000430791;16168938PE;;;AN;;BT;BRBBB-FC;
UCBT;2000411501;16528778PE;;;AN;;BT;BRBBB-FC;
UCBT;14860886;16168402PE;;;AN;;BT;BRBBB-FC;
UCBT;10924359;16320484PE;;;AN;;BT;BRBBB-FC;
UCBT;2000510848;16167888PE;;;AN;;BT;BRBBB-FC;
UCBT;10923298;16320469PE;;;AN;;BT;BRBBB-FC;
UCBT;2000510616;15093247PE;;;AN;;BT;BRBBB-FC;
UCBT;17705989;13797287PE;;;AN;;BT;BRBBB-FC;
UCBT;96678282;13799562PE;;;AN;;BT;BRBBB-FC;
UCBT;96689691;13799812PE;;;AN;;BT;BRBBB-FC;
UCBT;14503960;13807889PE;;;AN;;BT;BRBBB-FC;
UCBT;19013952;5074908PE;;;AN;;BT;BRBBB-FC;
UCBT;13270511;13806136PE;;;AN;;BT;BRBBB-FC;
UCBT;90846680;16351415PE;;;AN;;BT;BRBBB-FC;
UCBT;14127739;16166891PE;;;AN;;BT;BRBBB-FC;
UCBT;17707477;5074819PE;;;AN;;BT;BRBBB-FC;
UCBT;13598452;13806365PE;;;ABCN;;BT;BRBBB-FC;
UCBT;2000269348;13802425PE;;;AN;;BT;BRBBB-FC;
UCBT;13884595;13806751PE;;;AN;;BT;BRBBB-FC;
UCBT;13930201;13806708PE;;;AN;;BT;BRBBB-FC;
UCBT;19056155;13797777PE;;;AN;;BT;BRBBB-FC;
UCBT;2000131206;13802628PE;;;AN;;BT;BRBBB-FC;
UCBT;14495851;13807523PE;;;AN;;BT;BRBBB-FC;
UCBT;14104089;13807360PE;;;AN;;BT;BRBBB-FC;
UCBT;13380430;13806451PE;;;AN;;BT;BRBBB-FC;
UCBT;15070897;13808029PE;;;AN;;BT;BRBBB-FC;
UCBT;90848100;13798805PE;;;AN;;BT;BRBBB-FC;
UCBT;14500057;13807901PE;;;AN;;BT;BRBBB-FC;
UCBT;2000481805;15199727PE;;;AN;;BT;BRBBB-FC;
UCBT;95546072;16379668PE;;;AN;;BT;BRBBB-FC;
UCBT;102540174;13800164PE;;;AN;;BT;BRBBB-FC;
UCBT;2000188955;13802900PE;;;AN;;BT;BRBBB-FC;
UCBT;2000146245;13802555PE;;;AN;;BT;BRBBB-FC;
UCBT;13224250;16164372PE;;;AN;;BT;BRBBB-FC;
UCBT;13005206;16165047PE;;;AN;;BT;BRBBB-FC;
UCBT;13835390;13806765PE;;;AN;;BT;BRBBB-FC;
UCBT;102540220;13800163PE;;;AN;;BT;BRBBB-FC;
UCBT;14923861;13808089PE;;;ABN;;BT;BRBBB-FC;
UCBT;13952760;13806905PE;;;AN;;BT;BRBBB-FC;
UCBT;2000194986;13802867PE;;;AN;;BT;BRBBB-FC;
UCBT;97593582;5074973PE;;;AN;;BT;BRBBB-FC;
UCBT;13135568;13806213PE;;;AN;;BT;BRBBB-FC;
UCBT;14860649;16168393PE;;;AN;;BT;BRBBB-FC;
UCBT;15107316;13808021PE;;;AN;;BT;BRBBB-FC;
UCBT;2000242649;12749580PE;;;AN;;BT;BRBBB-FC;
UCBT;10914116;13804676PE;;;AN;;BT;BRBBB-FC;
UCBT;17712209;13797272PE;;;AN;;BT;BRBBB-FC;
UCBT;15897317;13800969PE;;;AN;;BT;BRBBB-FC;
UCBT;2000242037;13802211PE;;;AN;;BT;BRBBB-FC;
UCBT;2000526318;15757734PE;;;AN;;BT;BRBBB-FC;
UCBT;11212026;13805264PE;;;AN;;BT;BRBBB-FC;
UCBT;15934662;13800909PE;;;AN;;BT;BRBBB-FC;
UCBT;96688180;13799843PE;;;AN;;BT;BRBBB-FC;
UCBT;16278874;13801123PE;;;AN;;BT;BRBBB-FC;
UCBT;15368144;13807966PE;;;AN;;BT;BRBBB-FC;
UCBT;2000525739;17018415PE;;;AN;;BT;BRBBB-FC;
UCBT;10922704;16320461PE;;;AN;;BT;BRBBB-FC;
UCBT;107416617;16493872PE;;;ABCN;;BT;BRBBB-FC;
UCBT;2000084555;13799101PE;;;AN;;BT;BRBBB-FC;
UCBT;17914626;16168966PE;;;AN;;BT;BRBBB-FC;
UCBT;90847619;13798815PE;;;AN;;BT;BRBBB-FC;
UCBT;2000221956;13804219PE;;;AN;;BT;BRBBB-FC;
UCBT;11351654;16164896PE;;;ABCN;;BT;BRBBB-FC;
UCBT;96138504;13799626PE;;;AN;;BT;BRBBB-FC;
UCBT;20198508;13798313PE;;;AN;;BT;BRBBB-FC;
UCBT;16818224;13808326PE;;;AN;;BT;BRBBB-FC;
UCBT;2000131107;13802334PE;;;AN;;BT;BRBBB-FC;
UCBT;10916569;13804600PE;;;AN;;BT;BRBBB-FC;
UCBT;16816051;13808372PE;;;AN;;BT;BRBBB-FC;
UCBT;14501215;16164817PE;;;AN;;BT;BRBBB-FC;
UCBT;108945117;13801875PE;;;AN;;BT;BRBBB-FC;
UCBT;96681305;13799890PE;;;AN;;BT;BRBBB-FC;
UCBT;16958611;5074690PE;;;AN;;BT;BRBBB-FC;
UCBT;96706910;13799808PE;;;AN;;BT;BRBBB-FC;
UCBT;10915317;13804663PE;;;AN;;BT;BRBBB-FC;
UCBT;17707787;5074929PE;;;AN;;BT;BRBBB-FC;
UCBT;12164718;13805559PE;;;AN;;BT;BRBBB-FC;
UCBT;2000427210;16167225PE;;;AN;;BT;BRBBB-FC;
UCBT;14790365;13807743PE;;;AN;;BT;BRBBB-FC;
UCBT;15155183;13808005PE;;;ABN;;BT;BRBBB-FC;
UCBT;103194970;13800607PE;;;AN;;BT;BRBBB-FC;
UCBT;96137893;13799638PE;;;AN;;BT;BRBBB-FC;
UCBT;11214720;16480481PE;;;AN;;BT;BRBBB-FC;
UCBT;16286907;16168836PE;;;AN;;BT;BRBBB-FC;
UCBT;17699601;13797307PE;;;AN;;BT;BRBBB-FC;
UCBT;11213081;17154854PE;;;AN;;BT;BRBBB-FC;
UCBT;2000510821;15093245PE;;;AN;;BT;BRBBB-FC;
UCBT;16989703;13808566PE;;;AN;;BT;BRBBB-FC;
UCBT;17293605;13808721PE;;;AN;;BT;BRBBB-FC;
UCBT;95546811;5005700PE;;;AN;;BT;BRBBB-FC;
UCBT;2000151836;13802537PE;;;AN;;BT;BRBBB-FC;
UCBT;2000481681;15200581PE;;;AN;;BT;BRBBB-FC;
UCBT;12727550;16164875PE;;;ABN;;BT;BRBBB-FC;
UCBT;96088817;13799669PE;;;AN;;BT;BRBBB-FC;
UCBT;11210813;13805289PE;;;AN;;BT;BRBBB-FC;
UCBT;13930228;13806707PE;;;AN;;BT;BRBBB-FC;
UCBT;23567385;5005752PE;;;AN;;BT;BRBBB-FC;
UCBT;13890757;16327596PE;;;AN;;BT;BRBBB-FC;
UCBT;2000343082;14934552PE;;;AN;;BT;BRBBB-FC;
UCBT;2000254345;14020408PE;;;AN;;BT;BRBBB-FC;
UCBT;11006809;13804728PE;;;AN;;BT;BRBBB-FC;
UCBT;2000083309;17523859PE;;;AN;;BT;BRBBB-FC;
UCBT;17643681;13797361PE;;;AN;;BT;BRBBB-FC;
UCBT;2000630452;17013136PE;;;AN;;BT;BRBBB-FC;
UCBT;95546412;13799411PE;;;AN;;BT;BRBBB-FC;
UCBT;96478704;16353901PE;;;AN;;BT;BRBBB-FC;
UCBT;2000413377;16192869PE;;;AN;;BT;BRBBB-FC;
UCBT;96137966;16165439PE;;;AN;;BT;BRBBB-FC;
UCBT;2000343088;14934553PE;;;AN;;BT;BRBBB-FC;
UCBT;2000352277;15029427PE;;;AN;;BT;BRBBB-FC;
UCBT;95546030;16379664PE;;;AN;;BT;BRBBB-FC;
UCBT;92428001;6759094PE;;;AN;;BT;BRBBB-FC;
UCBT;98549641;6923512PE;;;AN;;BT;BRBBB-FC;
UCBT;20194758;13798337PE;;;AN;;BT;BRBBB-FC;
