"TABLE","CODE","PAC1","PAC2","VOLTAGE","PHASES","SEC_PHASES","VOLTAGE_TYPE","FEEDER","TRANSFORMER_TYPE","X1","Y1","X2","Y2"
"SSDBT","2267273_9306663","2267273-7982996","2267273-7983913",,"AN","","BT","BRBBB-FC","",-49.501440151,-3.55003765999999,-49.501520158,-3.549597624
"SSDBT","2267668_9307036","2267668-7984388","2267668-7985771",,"ABCN","","BT","BRBBB-FC","",-49.607603871,-3.56040126099998,-49.607754719,-3.56059151099998
"SSDBT","2278285_9377533","2278285-8056114","2278285-8054247",,"AN","","BT","BRBBB-FC","",-49.293708742,-4.137093994,-49.29390877,-4.13671399100002
"SSDBT","2987083_9377196","2987083-8052632","2987083-8052504",,"ABCN","","BT","BRBBB-FC","",-49.519791391,-4.00862541800001,-49.519974545,-4.00882250900003
"SSDBT","2996303_9378045","2996303-8053820","2996303-8056151",,"ABCN","","BT","BRBBB-FC","",-49.527203805,-4.015370453,-49.527403735,-4.01557041400002
"SSDBT","2278064_9377951","2278064-8052168","2278064-8057095_5590679",,"ABCN","","BT","BRBBB-FC","",-49.54151463,-3.88693702500001,-49.541847657,-3.88696479800001
"SSDBT","2277755_9376745","2277755-8054859","2277755-8052121",,"AN","","BT","BRBBB-FC","",-49.443366612,-3.65678262900002,-49.443296626,-3.65717265000001
"SSDBT","2267538_9307105","2267538-7983414","2267538-7983995",,"AN","","BT","BRBBB-FC","",-49.574556661,-3.647300078,-49.574083836,-3.64785901599998
"SSDBT","2277838_9377774","2277838-8056832","2277838-8053807",,"ABCN","","BT","BRBBB-FC","",-49.511272671,-3.99553722899998,-49.511583018,-3.99552721200001
"SSDBT","2987083_9377195","2987083-8052632","2987083-8058424",,"ABCN","","BT","BRBBB-FC","",-49.519772768,-4.00864501000001,-49.519428128,-4.00835100099999
"SSDBT","3017638_14036485","3017638-8053818","3017638-11862504",,"ABCN","","BT","BRBBB-FC","",-49.510573555,-3.99752435699997,-49.510796439,-3.99752592900001
"SSDBT","2277838_9377111","2277838-8057815","2277838-8056149",,"ABCN","","BT","BRBBB-FC","",-49.51191278,-3.99682715099999,-49.512122806,-3.99681722299999
"SSDBT","2278257_14597423","2278257-12395529","2278257-12395530",,"ABCN","","BT","BRBBB-FC","",-49.485349923,-3.76138481700002,-49.485572729,-3.76175932899997
"SSDBT","2278208_9376924","2278208-8057138","2278208-8053839",,"AN","","BT","BRBBB-FC","",-49.540601095,-3.82900515699998,-49.54076044,-3.82863011199998
"SSDBT","2267418_9306856","2267418-7988317","2267418-7985641",,"AN","","BT","BRBBB-FC","",-49.603623589,-3.44201345800002,-49.603303541,-3.44201343899999
"SSDBT","2277696_9377338","2277696-8056874","2277696-8052784",,"AN","","BT","BRBBB-FC","",-49.463138564,-4.12353873500001,-49.463446047,-4.12373396700002
"SSDBT","2267579_9306941","2267579-7982860","2267579-7985182",,"ABCN","","BT","BRBBB-FC","",-49.552690315,-3.51743704699999,-49.552738705,-3.517167879
"SSDBT","2267269_9307076","2267269-7983663","2267269-7983662",,"ABCN","","BT","BRBBB-FC","",-49.608848614,-3.56181371000002,-49.608987265,-3.56197409499998
"SSDBT","2277877_9377476","2277877-8057323","2277877-8058463",,"AN","","BT","BRBBB-FC","",-49.398674082,-4.16991061099998,-49.398343139,-4.16979074400001
"SSDBT","2278087_9378018","2278087-8057830","2278087-8056158",,"ABCN","","BT","BRBBB-FC","",-49.416521504,-4.13705212000002,-49.416401528,-4.13737301200001
"SSDBT","2267418_9306469","2267418-7984949","2267418-7987834",,"AN","","BT","BRBBB-FC","",-49.601430358,-3.44388311,-49.601060399,-3.44379311699998
"SSDBT","3037022_14123043","3037022-8052192","3037022-11946240",,"ABCN","","BT","BRBBB-FC","",-49.542817066,-3.87914165699999,-49.542729281,-3.88021462199998
"SSDBT","3008400_9376758","3008400-8058363","3008400-8057813",,"ABCN","","BT","BRBBB-FC","",-49.53818697,-3.94958220000001,-49.53814697,-3.949952209
"SSDBT","2411013_13978772","2411013-11806987","2411013-11806988",,"ABCN","","BT","BRBBB-FC","",-49.399588731,-3.77556960700002,-49.399343471,-3.77554501700001
"SSDBT","2961229_13698531","2961229-11542965","2961229-11542966",,"AN","","BT","BRBBB-FC","",-49.410792502,-3.92936816399998,-49.410474277,-3.92974510200003
"SSDBT","2267228_9306886","2267228-7988622","2267228-7988621",,"ABCN","","BT","BRBBB-FC","",-49.603935044,-3.44470640399999,-49.604205098,-3.44473646699998
"SSDBT","2267580_9306838","2267580-7985343","2267580-7985666",,"ABCN","","BT","BRBBB-FC","",-49.589789216,-3.421375442,-49.589904075,-3.421343912
"SSDBT","2278139_9376968","2278139-8056763","2278139-8054932",,"AN","","BT","BRBBB-FC","",-49.452940418,-3.82813205299999,-49.452530401,-3.82838208999999
"SSDBT","2277757_9377230","2277757-8055173","2277757-8055171",,"AN","","BT","BRBBB-FC","",-49.495955707,-4.057066545,-49.495805422,-4.05739280900002
"SSDBT","2278139_9376967","2278139-8056763","2278139-8053333",,"AN","","BT","BRBBB-FC","",-49.452929595,-3.82810744300002,-49.45334337,-3.82798521699999
"SSDBT","2267615_9306729","2267615-7984962","2267615-7984957",,"AN","","BT","BRBBB-FC","",-49.47567095,-3.518474911,-49.475760952,-3.51825484199998
"SSDBT","2267615_9306563","2267615-7986963","2267615-7988026",,"AN","","BT","BRBBB-FC","",-49.475638351,-3.51865739800002,-49.475888401,-3.51875747100001
"SSDBT","3020554_14012350","3020554-11839978","3020554-11839980",,"AN","","BT","BRBBB-FC","",-49.506491599,-3.36850328999998,-49.506326395,-3.36812413000001
"SSDBT","2412062_10305046","2412062-8906279","2412062-8907457",,"AN","","BT","BRBBB-FC","",-49.374767548,-3.85396754499999,-49.37472464,-3.85354419100003
"SSDBT","2278359_9377532","2278359-8059359","2278359-8056717",,"AN","","BT","BRBBB-FC","",-49.297906918,-4.13521723600002,-49.298446814,-4.13505797599998
"SSDBT","3014961_9307156","3014961-7986651","3014961-7985366",,"AN","","BT","BRBBB-FC","",-49.374805191,-3.55400097299997,-49.37465466,-3.55388753900002
"SSDBT","2277452_9377023","2277452-8054079","2277452-8054077",,"ABCN","","BT","BRBBB-FC","",-49.5424068,-3.88524282100002,-49.542346842,-3.88560284900001
"SSDBT","2277590_9376712","2277590-8057592","2277590-8053834",,"AN","","BT","BRBBB-FC","",-49.509336493,-3.98668234600001,-49.50907958,-3.98652638800002
"SSDBT","2267555_9306961","2267555-7983682","2267555-7985329",,"ABCN","","BT","BRBBB-FC","",-49.553482176,-3.520873435,-49.553211413,-3.52088549400003
"SSDBT","2267666_9306756","2267666-7983560","2267666-7986404",,"AN","","BT","BRBBB-FC","",-49.588207823,-3.41965725400001,-49.588597964,-3.419477578
"SSDBT","2278161_9376664","2278161-8053221","2278161-8057717",,"AN","","BT","BRBBB-FC","",-49.501392689,-4.14077634,-49.50180642,-4.14081448500002
"SSDBT","3020936_14015344","3020936-11842908","3020936-11842912",,"AN","","BT","BRBBB-FC","",-49.466078044,-3.25794215600001,-49.465913487,-3.25746173300001
"SSDBT","2267343_9306944","2267343-7987117","2267343-7986980_5532125",,"ABCN","","BT","BRBBB-FC","",-49.553592277,-3.51837350400001,-49.553299138,-3.51834604200002
"SSDBT","2267098_9306823","2267098-7984384","2267098-7988644",,"AN","","BT","BRBBB-FC","",-49.590588978,-3.42062706899998,-49.591013754,-3.42049468099998
"SSDBT","2278246_9377709","2278246-8059403","2278246-8052799",,"AN","","BT","BRBBB-FC","",-49.463093176,-3.82556165900002,-49.463054961,-3.82532690699998
"SSDBT","2278232_9376979","2278232-8053399","2278232-8054168",,"ABN","","BT","BRBBB-FC","",-49.526054694,-3.85104084400001,-49.52568464,-3.85072076900002
"SSDBT","3017638_9377171","3017638-8053818","3017638-8057820",,"ABCN","","BT","BRBBB-FC","",-49.510573078,-3.99752434700002,-49.510282894,-3.99751417800002
"SSDBT","2267190_9306250","2267190-7986464","2267190-7987431",,"AN","","BT","BRBBB-FC","",-49.323006189,-3.55247687399998,-49.323436214,-3.55257686099998
"SSDBT","2261077_9260999","2261077-7941752","2261077-7941368_5500339",,"ABCN","","BT","BRBBB-FC","",-49.570582941,-3.774677677,-49.57065836,-3.77477858899999
"SSDBT","2278328_9377626","2278328-8059442","2278328-8056836",,"AN","","BT","BRBBB-FC","",-49.301552736,-4.13110661399998,-49.301342673,-4.13150658299998
"SSDBT","2277998_9377681","2277998-8056007","2277998-8056009",,"AN","","BT","BRBBB-FC","",-49.54185699,-3.89617146299997,-49.541828699,-3.89660440400002
"SSDBT","2277519_9376905","2277519-8058313","2277519-8058786",,"AN","","BT","BRBBB-FC","",-49.523005708,-3.848751591,-49.522595717,-3.848461654
"SSDBT","2278468_9376525","2278468-8057888","2278468-8056986",,"AN","","BT","BRBBB-FC","",-49.381711113,-3.92053387300001,-49.382150194,-3.92017109300002
"SSDBT","2277462_9377530","2277462-8052744","2277462-8054642",,"AN","","BT","BRBBB-FC","",-49.319347883,-4.08726853399997,-49.319655226,-4.08746413699998
"SSDBT","2277616_9377559","2277616-8057703","2277616-8056164",,"ABCN","","BT","BRBBB-FC","",-49.418248718,-4.137453913,-49.418207219,-4.13757908100001
"SSDBT","2278623_9376846","2278623-8056632","2278623-8054984",,"AN","","BT","BRBBB-FC","",-49.495251991,-3.77992316400002,-49.495552138,-3.77946299299998
"SSDBT","2278202_9377068","2278202-8058360","2278202-8056852",,"AN","","BT","BRBBB-FC","",-49.492559627,-3.95751755100002,-49.493013448,-3.95738543499999
"SSDBT","2277522_9377722","2277522-8052813","2277522-8057737",,"AN","","BT","BRBBB-FC","",-49.424066779,-4.00072811400003,-49.42395361,-4.00030453400001
"SSDBT","2278241_9377630","2278241-8058137","2278241-8052577",,"AN","","BT","BRBBB-FC","",-49.533092045,-3.99396426999999,-49.532558874,-3.99390708800001
"SSDBT","2277868_9377226","2277868-8058048","2277868-8055905",,"AN","","BT","BRBBB-FC","",-49.498807602,-4.05137882899999,-49.498591315,-4.05182217800001
"SSDBT","3015381_13978780","3015381-11806996","3015381-11806997",,"AN","","BT","BRBBB-FC","",-49.400150051,-3.77748572600001,-49.400094837,-3.77707815399998
"SSDBT","2267795_9306246","2267795-7985724","2267795-7982789",,"AN","","BT","BRBBB-FC","",-49.32762072,-3.55888563000002,-49.32774091,-3.55857054199998
"SSDBT","2267579_9306942","2267579-7985182","2267579-7982858",,"ABCN","","BT","BRBBB-FC","",-49.552738732,-3.51716777000001,-49.552794273,-3.516871933
"SSDBT","2278125_9377415","2278125-8053520","2278125-8055124",,"AN","","BT","BRBBB-FC","",-49.407829997,-3.987636087,-49.407820494,-3.98722115700002
"SSDBT","2267145_9306864","2267145-7985326","2267145-7985626",,"ABCN","","BT","BRBBB-FC","",-49.604551394,-3.44243571800001,-49.604371402,-3.442055772
"SSDBT","2267580_9306642","2267580-7985311","2267580-7985310",,"ABCN","","BT","BRBBB-FC","",-49.589817868,-3.41895756000002,-49.590137856,-3.418807625
"SSDBT","2267273_9306658","2267273-7987062","2267273-7986766",,"AN","","BT","BRBBB-FC","",-49.501016659,-3.55272255699998,-49.500936668,-3.553152555
"SSDBT","2278257_9376768","2278257-8057700","2278257-8056136",,"ABCN","","BT","BRBBB-FC","",-49.483841657,-3.75863922399998,-49.484226025,-3.75841036200001
"SSDBT","2278597_9377002","2278597-8055689","2278597-8058918",,"AN","","BT","BRBBB-FC","",-49.541600941,-3.82478556199999,-49.541791065,-3.82430079300002
"SSDBT","2277838_9377109","2277838-8058353","2277838-8054599",,"ABCN","","BT","BRBBB-FC","",-49.511917034,-3.996280684,-49.511917033,-3.99658075899998
"SSDBT","2278029_9377519","2278029-8052817","2278029-8052539",,"AN","","BT","BRBBB-FC","",-49.367152618,-4.07237320299998,-49.367393285,-4.07280306500002
"SSDBT","2267145_9306859","2267145-7985625","2267145-7983679",,"ABCN","","BT","BRBBB-FC","",-49.603101002,-3.444043674,-49.602810997,-3.44399341299999
"SSDBT","3072637_14350247","3072637-12165701","3072637-12165702",,"AN","","BT","BRBBB-FC","",-49.459934687,-3.55524342400003,-49.459548263,-3.55520807599999
"SSDBT","2267182_9307103","2267182-7987982","2267182-7985980",,"AN","","BT","BRBBB-FC","",-49.523885756,-3.57506365099999,-49.524087472,-3.57545234399998
"SSDBT","2278590_9377144","2278590-8059237","2278590-8057728",,"AN","","BT","BRBBB-FC","",-49.508967824,-3.928313344,-49.508744887,-3.928387402
"SSDBT","2278064_9377028","2278064-8054580","2278064-8056135",,"ABCN","","BT","BRBBB-FC","",-49.540330046,-3.88687149100002,-49.540310014,-3.88658150600003
"SSDBT","2278259_9377057","2278259-8056639","2278259-8057170",,"ABCN","","BT","BRBBB-FC","",-49.540117009,-3.937691943,-49.540077036,-3.93815194000001
"SSDBT","2277838_9377167","2277838-8058353","2277838-8056850",,"ABCN","","BT","BRBBB-FC","",-49.511903523,-3.99626712100002,-49.512076429,-3.99626711799999
"SSDBT","2267204_9306572","2267204-7985272","2267204-7985137",,"AN","","BT","BRBBB-FC","",-49.469230727,-3.51591841800001,-49.469590638,-3.51614854100001
"SSDBT","2267269_9306348","2267269-7987257","2267269-7987462_5532061",,"ABCN","","BT","BRBBB-FC","",-49.60732841,-3.56156398799999,-49.607178846,-3.56146627200002
"SSDBT","2278488_9377302","2278488-8056154","2278488-8058454",,"AN","","BT","BRBBB-FC","",-49.452485417,-4.06221704299998,-49.452325401,-4.06253706000001
"SSDBT","2267204_9306574","2267204-7985272","2267204-7983689",,"AN","","BT","BRBBB-FC","",-49.46921047,-3.51593349699999,-49.469076595,-3.51544951599999
"SSDBT","2267582_9307200","2267582-7987272","2267582-7988654",,"AN","","BT","BRBBB-FC","",-49.557942574,-3.51948775800003,-49.55795606,-3.51935695499998
"SSDBT","2277587_9377014","2277587-8052231","2277587-8055014",,"AN","","BT","BRBBB-FC","",-49.537002033,-3.85870990400002,-49.537340986,-3.85898295700002
"SSDBT","2267062_9306330","2267062-7985309","2267062-7984372",,"AN","","BT","BRBBB-FC","",-49.626823015,-3.61404155899999,-49.62700295,-3.61381174299999
"SSDBT","2267736_9307138","2267736-7988599","2267736-7984393",,"AN","","BT","BRBBB-FC","",-49.557920082,-3.52027101800002,-49.557940093,-3.51995984000001
"SSDBT","2267589_9306688","2267589-7985297","2267589-7983691",,"AN","","BT","BRBBB-FC","",-49.397314291,-3.53194362900001,-49.397131212,-3.53195718400002
"SSDBT","2278592_9376639","2278592-8058643","2278592-8052930",,"AN","","BT","BRBBB-FC","",-49.50784285,-4.12666761899999,-49.507647547,-4.12697455099999
"SSDBT","2278355_9376665","2278355-8053037","2278355-8053833",,"AN","","BT","BRBBB-FC","",-49.455241182,-3.70949134199998,-49.454913111,-3.70972552199999
"SSDBT","2267111_9306647","2267111-7988195","2267111-7983954",,"AN","","BT","BRBBB-FC","",-49.498236712,-3.56256268499999,-49.498156658,-3.562972694
"SSDBT","2277616_9377561","2277616-8057703","2277616-8056734",,"ABCN","","BT","BRBBB-FC","",-49.418230256,-4.13746195200002,-49.418085741,-4.13739519299997
"SSDBT","2267579_9306404","2267579-7983772","2267579-7986602",,"ABCN","","BT","BRBBB-FC","",-49.552787323,-3.520349512,-49.552787224,-3.52062318700001
"SSDBT","2412062_10305044","2412062-8908728","2412062-8902315",,"AN","","BT","BRBBB-FC","",-49.374723171,-3.854863298,-49.374789663,-3.85531269699999
"SSDBT","2267579_9306409","2267579-7984181","2267579-7983770",,"ABCN","","BT","BRBBB-FC","",-49.552736481,-3.518819087,-49.552746955,-3.519089522
"SSDBT","3017543_13992401","3017543-11820575","3017543-11820576",,"AN","","BT","BRBBB-FC","",-49.523749633,-3.30334370200001,-49.524032467,-3.303418448
"SSDBT","2267049_9306747","2267049-7984349","2267049-7988594",,"AN","","BT","BRBBB-FC","",-49.508091027,-3.36935099099998,-49.507653162,-3.36922736399998
"SSDBT","2277877_9377903","2277877-8057323","2277877-8057976",,"AN","","BT","BRBBB-FC","",-49.398666246,-4.16989251699999,-49.398896206,-4.16935246600002
"SSDBT","2278481_9376702","2278481-8054838","2278481-8055345",,"AN","","BT","BRBBB-FC","",-49.489105455,-3.76690423299999,-49.489355433,-3.76739421000002
"SSDBT","2267584_9306687","2267584-7986642","2267584-7986640",,"AN","","BT","BRBBB-FC","",-49.422191544,-3.55417679700003,-49.422024826,-3.55388041600003
"SSDBT","2985199_9307024","2985199-7987359","2985199-7983667",,"ABCN","","BT","BRBBB-FC","",-49.605603441,-3.55968879800002,-49.605382158,-3.55940917300001
"SSDBT","3020936_14015338","3020936-11842908","3020936-11842909",,"AN","","BT","BRBBB-FC","",-49.466072684,-3.25795790199999,-49.465682447,-3.25821554200002
"SSDBT","2267145_9306461","2267145-7987367","2267145-7983451",,"ABCN","","BT","BRBBB-FC","",-49.60437021,-3.44346806999999,-49.60442016,-3.44309814000002
"SSDBT","2412062_10305047","2412062-8908728","2412062-8908739",,"AN","","BT","BRBBB-FC","",-49.374696357,-3.85486433199998,-49.374734915,-3.854524975
"SSDBT","2267110_9306640","2267110-7986924","2267110-7983456",,"ABCN","","BT","BRBBB-FC","",-49.588101036,-3.42073503799998,-49.588011088,-3.42051503900001
"SSDBT","2267049_14128679","2267049-7988594","2267049-11951830",,"AN","","BT","BRBBB-FC","",-49.507667956,-3.36922195199998,-49.507509422,-3.36945534
"SSDBT","2277838_9377169","2277838-8052735","2277838-8056140",,"ABCN","","BT","BRBBB-FC","",-49.511294085,-3.99625708600001,-49.511614374,-3.99627720299998
"SSDBT","2278029_9377518","2278029-8052817","2278029-8054650",,"AN","","BT","BRBBB-FC","",-49.367132573,-4.07239057999999,-49.366794362,-4.072127567
"SSDBT","2277877_9377473","2277877-8059391","2277877-8056753",,"AN","","BT","BRBBB-FC","",-49.397035208,-4.16916133400002,-49.396732346,-4.16907861999999
"SSDBT","2277616_9378077","2277616-8052752","2277616-8054649",,"ABCN","","BT","BRBBB-FC","",-49.418773642,-4.13569795799998,-49.418444796,-4.13565419999998
"SSDBT","2277994_9377423","2277994-8055798","2277994-8059091",,"AN","","BT","BRBBB-FC","",-49.410139974,-3.95333757600002,-49.409559275,-3.95348886900001
"SSDBT","2278277_9377788","2278277-8054579","2278277-8056859",,"AN","","BT","BRBBB-FC","",-49.4786188,-3.79077318499998,-49.478314173,-3.79066245899998
"SSDBT","2267098_9306829","2267098-7985839","2267098-7983307",,"AN","","BT","BRBBB-FC","",-49.589287086,-3.42239256200003,-49.588853628,-3.42253434200001
"SSDBT","3072638_14350243","3072638-12165696","3072638-12165697",,"AN","","BT","BRBBB-FC","",-49.450693194,-3.55472297099999,-49.450258927,-3.55471310500002
"SSDBT","3020696_14013263","3020696-11840851","3020696-11840850",,"AN","","BT","BRBBB-FC","",-49.49992193,-3.36923131100002,-49.499651272,-3.36961279000002
"SSDBT","2278626_9376728","2278626-8056527","2278626-8057193",,"AN","","BT","BRBBB-FC","",-49.445560775,-3.71483171,-49.445203307,-3.715066783
"SSDBT","2267555_9306965","2267555-7988626","2267555-7987867",,"ABCN","","BT","BRBBB-FC","",-49.554170072,-3.51941879200001,-49.554197635,-3.51912559700003
"SSDBT","2267049_9306743","2267049-7984349","2267049-7985401",,"AN","","BT","BRBBB-FC","",-49.508100398,-3.36932563699997,-49.508604603,-3.36956271299999
"SSDBT","2277838_9377093","2277838-8056832","2277838-8054591",,"ABCN","","BT","BRBBB-FC","",-49.511259663,-3.99554949499998,-49.511290048,-3.99522975999997
"SSDBT","2267071_9306691","2267071-7985280","2267071-7984071",,"AN","","BT","BRBBB-FC","",-49.368247118,-3.58227230799997,-49.368152848,-3.58265707700002
"SSDBT","2267668_9307052","2267668-7985617","2267668-7988606_5532113",,"ABCN","","BT","BRBBB-FC","",-49.606764889,-3.559400482,-49.606924751,-3.55925811399999
"SSDBT","2267142_9306769","2267142-7983338","2267142-7988646",,"AN","","BT","BRBBB-FC","",-49.613701059,-3.80248551400001,-49.613584194,-3.80219517500001
"SSDBT","2267071_9306690","2267071-7985280","2267071-7983461",,"AN","","BT","BRBBB-FC","",-49.36822082,-3.58226618399999,-49.368320009,-3.58180723100003
"SSDBT","2278215_9376591","2278215-8057769","2278215-8053825",,"AN","","BT","BRBBB-FC","",-49.393913069,-4.09930173100003,-49.39427774,-4.099395276
"SSDBT","2267564_9307164","2267564-7987085","2267564-7984576",,"ABCN","","BT","BRBBB-FC","",-49.522185479,-3.65760394799997,-49.522354406,-3.657903401
"SSDBT","2267110_9306631","2267110-7985902","2267110-7986287",,"ABCN","","BT","BRBBB-FC","",-49.58717477,-3.42110231300001,-49.587315132,-3.42131234800001
"SSDBT","2267452_9306986","2267452-7984950","2267452-7987386",,"ABCN","","BT","BRBBB-FC","",-49.602797004,-3.449001227,-49.602769629,-3.44929415899998
"SSDBT","2267564_9306493","2267564-7987085","2267564-7987863",,"ABCN","","BT","BRBBB-FC","",-49.522168745,-3.65759803200001,-49.522342363,-3.65752870799997
"SSDBT","2277843_9377900","2277843-8052488","2277843-8055222",,"AN","","BT","BRBBB-FC","",-49.408906624,-4.14938166399997,-49.409104485,-4.14898590799999
"SSDBT","3121473_14688951","3121473-12487373","3121473-12487374",,"AN","","BT","BRBBB-FC","",-49.630574081,-3.80659591400001,-49.630925334,-3.80653316299998
"SSDBT","2267580_9306482","2267580-7987832","2267580-7984945",,"ABCN","","BT","BRBBB-FC","",-49.589537683,-3.42082236599998,-49.589228192,-3.42093297299999
"SSDBT","2267418_9306852","2267418-7986371","2267418-7984670_5532431",,"AN","","BT","BRBBB-FC","",-49.603526983,-3.44298188200003,-49.603480809,-3.44330496800001
"SSDBT","2267580_9306643","2267580-7985610","2267580-7985311",,"ABCN","","BT","BRBBB-FC","",-49.589893141,-3.41921835400001,-49.589810788,-3.41897421800002
"SSDBT","2267343_9306725","2267343-7988593","2267343-7987389",,"ABCN","","BT","BRBBB-FC","",-49.554846844,-3.51941078300001,-49.554819196,-3.51975386499998
"SSDBT","2278001_9377551","2278001-8052751","2278001-8059424",,"ABN","","BT","BRBBB-FC","",-49.418780044,-4.13566252999999,-49.419197811,-4.135792912
"SSDBT","2267452_9306989","2267452-7983457","2267452-7985635",,"ABCN","","BT","BRBBB-FC","",-49.602866964,-3.44842127200002,-49.60283699,-3.44873126700003
"SSDBT","2267142_9306770","2267142-7983338","2267142-7985668",,"AN","","BT","BRBBB-FC","",-49.613726867,-3.802477985,-49.613820437,-3.80298977199999
"SSDBT","2996319_9376853","2996319-8058771","2996319-8053129",,"AN","","BT","BRBBB-FC","",-49.489024905,-3.79057754399997,-49.488784923,-3.790967545
"SSDBT","2267582_9307199","2267582-7987272","2267582-7983506",,"AN","","BT","BRBBB-FC","",-49.557958344,-3.51947579,-49.558255064,-3.51952828999998
"SSDBT","2278336_9377733","2278336-8053188","2278336-8057698",,"AN","","BT","BRBBB-FC","",-49.448795198,-3.80684391300002,-49.448285194,-3.80691391200003
"SSDBT","2278281_9376546","2278281-8054705","2278281-8058511",,"AN","","BT","BRBBB-FC","",-49.416093372,-4.04959733800001,-49.416012855,-4.05001751899999
"SSDBT","3014446_13974249","3014446-11802515","3014446-11802516",,"AN","","BT","BRBBB-FC","",-49.588405897,-3.423400673,-49.588672095,-3.42325001799998
"SSDBT","2277838_9377090","2277838-8054589","2277838-8056851",,"ABCN","","BT","BRBBB-FC","",-49.511904352,-3.99551733200002,-49.512059039,-3.995527471
"SSDBT","2267452_9306454","2267452-7987375","2267452-7985336",,"ABCN","","BT","BRBBB-FC","",-49.602136699,-3.44639865300002,-49.602394966,-3.446426438
"SSDBT","2267145_9306861","2267145-7986054","2267145-7988315",,"ABCN","","BT","BRBBB-FC","",-49.603380239,-3.44407782100001,-49.603420138,-3.44368852100001
"SSDBT","2278064_9377026","2278064-8053226","2278064-8058387",,"ABCN","","BT","BRBBB-FC","",-49.539652025,-3.88686403899999,-49.539398902,-3.88683694700001
"SSDBT","2278086_9377982","2278086-8059451","2278086-8058491_5590941",,"AN","","BT","BRBBB-FC","",-49.492920136,-4.06285513799997,-49.493239136,-4.06216495400002
"SSDBT","2277587_9377011","2277587-8052233","2277587-8055493",,"AN","","BT","BRBBB-FC","",-49.535511422,-3.85761943799997,-49.535831394,-3.85784943599998
"SSDBT","2277858_9376588","2277858-8057771","2277858-8054716",,"AN","","BT","BRBBB-FC","",-49.391282019,-4.10450020399998,-49.391072988,-4.10497557899998
"SSDBT","2267418_9306850","2267418-7987833","2267418-7983156",,"AN","","BT","BRBBB-FC","",-49.603094209,-3.44264633400002,-49.603534202,-3.442666336
"SSDBT","2267591_9306618","2267591-7985622","2267591-7983674",,"AN","","BT","BRBBB-FC","",-49.435781617,-3.61502896100001,-49.435730183,-3.61457777599998
"SSDBT","2267580_9306479","2267580-7987370","2267580-7985631",,"ABCN","","BT","BRBBB-FC","",-49.588975667,-3.421384569,-49.589095707,-3.42164431800001
"SSDBT","2277907_9376877","2277907-8058294","2277907-8052301",,"AN","","BT","BRBBB-FC","",-49.491175137,-3.80260368299997,-49.491395058,-3.802983638
"SSDBT","2267269_9307080","2267269-7985506","2267269-7985769_5532048",,"ABCN","","BT","BRBBB-FC","",-49.608504202,-3.56070465200003,-49.608340634,-3.56050942600001
"SSDBT","2267488_9306681","2267488-7987362","2267488-7985656",,"AN","","BT","BRBBB-FC","",-49.378407368,-3.55741302899997,-49.378153107,-3.55749479399998
"SSDBT","2278532_9377831","2278532-8059397","2278532-8056170",,"ABCN","","BT","BRBBB-FC","",-49.512769982,-3.99731994500002,-49.512789993,-3.99695994500001
"SSDBT","2277616_9377585","2277616-8059396","2277616-8054655",,"ABCN","","BT","BRBBB-FC","",-49.418858357,-4.13930430699997,-49.418840285,-4.13935674999999
"SSDBT","2277786_9377948","2277786-8057576","2277786-8058305",,"ABCN","","BT","BRBBB-FC","",-49.542200186,-3.88699841900001,-49.542260161,-3.88662844300001
"SSDBT","2278362_9376715","2278362-8054574","2278362-8058450",,"AN","","BT","BRBBB-FC","",-49.563138317,-3.93696800499998,-49.563538335,-3.93711801500001
"SSDBT","2278273_9376668","2278273-8053982","2278273-8057721",,"AN","","BT","BRBBB-FC","",-49.426884187,-3.70031199499999,-49.426819657,-3.70062497700002
"SSDBT","2267452_9306453","2267452-7985335","2267452-7987868",,"ABCN","","BT","BRBBB-FC","",-49.601584249,-3.44572377499998,-49.601380713,-3.44573242000001
"SSDBT","2277543_9376579","2277543-8054724","2277543-8057773",,"AN","","BT","BRBBB-FC","",-49.385267921,-4.11658797199999,-49.385524554,-4.116141583
"SSDBT","2267283_9307007","2267283-7987544","2267283-7987854",,"AN","","BT","BRBBB-FC","",-49.502500465,-3.52564636099999,-49.502563125,-3.525422526
"SSDBT","2267016_9307031","2267016-7982828","2267016-7986471",,"ABCN","","BT","BRBBB-FC","",-49.606414235,-3.56261924799998,-49.606153794,-3.56293838800002
"SSDBT","2277398_9377645","2277398-8053206","2277398-8058469",,"AN","","BT","BRBBB-FC","",-49.470145869,-3.82122174900002,-49.469835801,-3.821011742
"SSDBT","2267615_9306562","2267615-7984237","2267615-7988028",,"AN","","BT","BRBBB-FC","",-49.47623676,-3.51888692599999,-49.476546786,-3.51896692899999
"SSDBT","2267579_9306416","2267579-7983448","2267579-7983687_5532128",,"ABCN","","BT","BRBBB-FC","",-49.552946106,-3.51882673,-49.553269728,-3.51889127499999
"SSDBT","3020537_14011990","3020537-11839650","3020537-11839651",,"AN","","BT","BRBBB-FC","",-49.509921252,-3.37620824700002,-49.510195221,-3.37577394300001
"SSDBT","2267580_14368890","2267580-7984044","2267580-7986922",,"ABCN","","BT","BRBBB-FC","",-49.589038884,-3.42036214400002,-49.588749812,-3.420492497
"SSDBT","2277883_9377678","2277883-8059402","2277883-8056256",,"AN","","BT","BRBBB-FC","",-49.553881616,-3.86899700100003,-49.553694517,-3.86865087299998
